"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","ORGANIZATIONPERSONNEL","(U) ","Organization Personnel",
"(U) ","CONTRACTORS","(U) ","Contractors",
"(U) ","FEDERALSTATELOCAL","(U) ","Federal State Local",
"(U) ","ORGANIZATION","(U) ","Organization",
"(U) ","FOREIGNNATIONALS","(U) ","Foreign Nationals",
"(U) ","COALITIONPARTNERS","(U) ","Coalition Partners",
"(U) ","GENERALPUBLIC","(U) ","General Public",

