"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","AFMC/A2J","(U) ","AIR FORCE MATERIEL COMMAND/A2J",
"(U) ","AFMC/INJG","(U) ","AFMC -- Air Force Materiel Command",
"(U) ","NAIC","(U) ","NAIC -- National Air Intelligence Center",
"(U) ","NASIC","(U) ","NASIC -- National Air and Space Intelligence Center",

