"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","F","(U) ","FULL",
"(U) ","J","(U) ","JUBILANT",
"(U) ","M","(U) ","MACHINE",
"(U) ","MAT","(U) ","MACHINE - APPTEK",
"(U) ","MLW","(U) ","MACHINE - LANG WEAVER",
"(U) ","O","(U) ","ORIGINAL",
"(U) ","P","(U) ","PARTIAL",
"(U) ","S","(U) ","SUMMARY",
"(U) ","U","(U) ","UNKNOWN",

