"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","Bulk","(U) ","Bulk",
"(U) ","Content_Provider","(U) ","Content Provider",
"(U) ","Direct","(U) ","Direct",
"(U) ","Proxy","(U) ","Proxy",

