"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","application/vnd.openofficeorg.extension","(U) ","application/vnd.openofficeorg.extension",
"(U) ","application/xhtml-voice+xml","(U) ","application/xhtml-voice+xml",
"(U) ","application/x-autocad","(U) ","application/x-autocad",
"(U) ","[A-Za-z0-9!#$&.+\-^_]{1,127}/[A-Za-z0-9!#$&.+\-^_]{1,127}","(U) ","Media Type Wildcard",

