"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","POPCTR","(U) ","Population Center",
"(U) ","METROAREA","(U) ","Metropolitan Area",
"(U) ","MAJORCITY","(U) ","A major city; has worldwide reputation",
"(U) ","NATCAP","(U) ","National Capital",

