"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","Executable","(U) ","Information resource has been evaluated and a determination made that the content is executable.",
"(U) ","Indeterminate","(U) ","Information resource has been evaluated and no conclusive determination made to indicate whether or not it is executable.",
"(U) ","NonExecutable","(U) ","Information resource has been evaluated as being non-executable to the best of the ability of existing algorithms.",
"(U) ","Unevaluated","(U) ","Information resource has not been evaluated as to whether or not it is executable. Could be used as a default value for systems where this is mandatory.",

