"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","10","(U) ","None provided",
"(U) ","18","(U) ","None provided",
"(U) ","22","(U) ","None provided",
"(U) ","28","(U) ","None provided",
"(U) ","50","(U) ","None provided",

