"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","Native Born","(U) ","None provided",
"(U) ","Naturalized","(U) ","None provided",
"(U) ","Permanent Resident Alien Applied","(U) ","None provided",
"(U) ","Permanent Resident Alien Granted","(U) ","None provided",
"(U) ","Other","(U) ","None provided",

