"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","ATM Card","(U) ","None provided",
"(U) ","Checking","(U) ","None provided",
"(U) ","Credit Card","(U) ","None provided",
"(U) ","Debit Card","(U) ","None provided",
"(U) ","Investment","(U) ","None provided",
"(U) ","Savings","(U) ","None provided",
"(U) ","Other","(U) ","None provided",

